Date,Open,High,Low,Close,Adj Close,Volume
10/1/2018,7.68,7.8,7.28,7.5,7.5,1597300
10/2/2018,7.36,8.57,6.75,7.97,7.97,7135100
10/3/2018,8.4,8.44,7.52,7.71,7.71,2004600
10/4/2018,7.6,7.75,6.95,7.15,7.15,1897300
10/5/2018,7.15,7.24,6.59,6.84,6.84,1290400
10/8/2018,7,7,6.55,6.79,6.79,822000
10/9/2018,6.76,7.14,6.65,6.93,6.93,941700
10/10/2018,6.88,7.09,6.6,6.6,6.6,941300
10/11/2018,6.57,6.86,6.5,6.56,6.56,768300
10/12/2018,6.78,7.18,6.55,6.74,6.74,1162400
10/15/2018,6.72,7.095,6.45,6.92,6.92,889600
10/16/2018,7.04,7.42,6.77,7.27,7.27,2065600
10/17/2018,7.22,7.61,6.87,7.52,7.52,1605800
10/18/2018,7.46,8,7.224,7.8,7.8,1949600
10/19/2018,7.79,7.79,7,7.25,7.25,1706100
10/22/2018,7.22,7.43,6.97,7.18,7.18,861100
10/23/2018,6.98,7.39,6.77,7.14,7.14,1152200
10/24/2018,7.53,7.8,6.75,6.86,6.86,1967400
10/25/2018,6.94,7.34,6.76,6.86,6.86,1198900
10/26/2018,6.77,7.19,6.63,6.77,6.77,776000
10/29/2018,6.9,7.02,6.375,6.53,6.53,1046600
10/30/2018,6.5,6.84,6.45,6.6,6.6,536300
10/31/2018,6.73,6.75,6.51,6.66,6.66,573200
11/1/2018,6.69,7.25,6.68,7.14,7.14,1127200
11/2/2018,7.2,7.29,6.96,7.28,7.28,776700
11/5/2018,7.3,7.4,7.04,7.16,7.16,591600
11/6/2018,7.17,7.36,7.06,7.3,7.3,444300
11/7/2018,7.37,7.75,7.31,7.62,7.62,1420400
11/8/2018,7.6,7.66,6.81,6.875,6.875,1475800
11/9/2018,6.86,7.1,6.61,6.61,6.61,942500
11/12/2018,6.68,6.695,6.4,6.52,6.52,613100
11/13/2018,6.54,6.77,6.29,6.36,6.36,630300
11/14/2018,6.45,6.48,5.67,5.87,5.87,1290500
11/15/2018,6,6.19,5.915,6.06,6.06,659800
11/16/2018,6.04,6.205,5.88,6.07,6.07,627600
11/19/2018,6.05,6.17,5.93,6.07,6.07,527300
11/20/2018,5.97,6.176,5.91,6.07,6.07,421400
11/21/2018,6.12,6.34,6.021,6.18,6.18,294500
11/23/2018,6.08,6.42,6,6.29,6.29,229800
11/26/2018,6.37,6.48,6.17,6.29,6.29,279500
11/27/2018,6.22,6.46,6.17,6.33,6.33,282600
11/28/2018,6.39,6.84,6.27,6.79,6.79,648100
11/29/2018,6.76,6.85,6.51,6.64,6.64,288800
11/30/2018,6.64,6.94,6.56,6.9,6.9,441700
12/3/2018,7.15,7.22,6.81,6.89,6.89,614100
12/4/2018,6.9,7.137,6.61,6.67,6.67,430500
12/6/2018,6.6,6.8,6.43,6.66,6.66,440300
12/7/2018,6.99,7.22,6.78,6.9,6.9,733100
12/10/2018,6.94,6.94,6.42,6.76,6.76,544200
12/11/2018,6.83,6.92,6.64,6.9,6.9,312000
12/12/2018,6.9,6.92,6.76,6.87,6.87,593600
12/13/2018,6.88,6.9,6.58,6.63,6.63,379400
12/14/2018,6.55,6.677,6.41,6.51,6.51,501800
12/17/2018,6.75,6.75,6.25,6.29,6.29,449000
12/18/2018,6.31,6.38,5.95,5.98,5.98,562400
12/19/2018,5.98,6.39,5.86,5.97,5.97,622100
12/20/2018,5.97,6.13,5.6,5.71,5.71,570900
12/21/2018,5.71,5.71,4.96,5.28,5.28,1627400
12/24/2018,5.26,5.4,5.15,5.26,5.26,359200
12/26/2018,5.45,5.85,5.41,5.61,5.61,741900
12/27/2018,5.43,5.93,5.3,5.91,5.91,719000
12/28/2018,5.95,5.99,5.7,5.88,5.88,465600
12/31/2018,5.92,6.14,5.77,5.84,5.84,457500
1/2/2019,5.75,6.59,5.75,6.55,6.55,1387000
1/3/2019,6.55,7.08,6.25,6.85,6.85,2079400
1/4/2019,7,7.19,6.8,7.01,7.01,1113900
1/7/2019,7.1,7.8,6.66,7.8,7.8,2167300
1/8/2019,8.06,8.14,7.36,7.4,7.4,1622400
1/9/2019,7.5,7.9,7.41,7.7,7.7,922500
1/10/2019,7.6,7.84,7.431,7.78,7.78,817000
1/11/2019,8.2,8.5,7.76,8.14,8.14,3595500
1/14/2019,8.06,8.34,7.91,7.95,7.95,1041100
1/15/2019,7.99,8.13,7.86,8,8,559700
1/16/2019,7.98,8.16,7.81,7.86,7.86,550900
1/17/2019,7.89,7.99,7.545,7.6,7.6,637600
1/18/2019,7.71,7.75,7.35,7.53,7.53,739100
1/22/2019,7.48,7.9,7.459,7.73,7.73,696800
1/23/2019,7.8,7.879,7.25,7.38,7.38,740100
1/24/2019,7.4,7.51,7.19,7.26,7.26,539300
1/25/2019,7.09,7.09,6.6,7.03,7.03,3286200
1/28/2019,6.96,7.13,6.74,6.86,6.86,1006800
1/29/2019,7.07,7.11,6.715,6.78,6.78,1168900
1/30/2019,6.9,7.3,6.82,7.22,7.22,1230400
1/31/2019,7.25,7.59,7.15,7.56,7.56,944800
2/1/2019,7.58,7.7,7.15,7.36,7.36,1264300
2/4/2019,7.36,7.89,7.32,7.69,7.69,982400
2/5/2019,7.83,8.01,7.76,7.94,7.94,1029100
2/6/2019,7.92,7.99,7.55,7.69,7.69,671100
2/7/2019,7.65,7.65,7.1,7.28,7.28,859700
2/8/2019,7.26,7.74,7.224,7.68,7.68,1283200
2/11/2019,7.72,7.82,7.45,7.64,7.64,522300
2/12/2019,7.65,8.6,7.525,8.57,8.57,4406500
2/13/2019,8.71,8.87,8.11,8.29,8.29,2349000
2/14/2019,8.25,8.355,8.03,8.14,8.14,899100
2/15/2019,8.22,9.11,8.15,8.95,8.95,2942900
2/19/2019,8.93,8.93,8.565,8.62,8.62,1209300
2/20/2019,8.62,8.72,8.08,8.36,8.36,1631900
2/21/2019,8.37,8.53,8.18,8.26,8.26,824800
2/22/2019,8.3,8.78,8.27,8.58,8.58,1137800
2/25/2019,8.72,8.75,8.3,8.61,8.61,1154400
2/26/2019,8.57,8.63,8.1,8.12,8.12,1835000
2/27/2019,8.12,8.35,8.01,8.26,8.26,1259100
2/28/2019,8.21,8.24,6.77,6.94,6.94,6479900
3/1/2019,6.99,7.02,6.11,6.3,6.3,5143100
3/4/2019,6.36,6.444,5.87,6.09,6.09,3288100
3/5/2019,6.06,6.12,5.72,5.76,5.76,2713700
3/6/2019,5.8,6.18,5.66,5.83,5.83,2701900
3/7/2019,5.82,6.08,5.77,5.9,5.9,1249900
3/8/2019,5.86,6.27,5.62,5.86,5.86,1946800
3/11/2019,5.85,6.106,5.79,6.03,6.03,1435900
3/12/2019,5.93,6.524,5.63,6.06,6.06,3052600
3/13/2019,6.08,6.62,6.08,6.52,6.52,2167600
3/14/2019,6.49,7,6.453,6.83,6.83,2245400
3/15/2019,6.88,7.11,6.52,6.7,6.7,2512500
3/18/2019,6.66,6.94,6.57,6.87,6.87,1447800
3/19/2019,7.35,7.81,7.29,7.47,7.47,4175600
3/20/2019,7.58,7.643,6.9,7.26,7.26,2104100
3/21/2019,7.23,7.73,7.23,7.68,7.68,1776500
3/22/2019,7.65,7.67,7.03,7.05,7.05,1423900
3/25/2019,7.05,7.38,7.05,7.25,7.25,1032400
3/26/2019,7.28,7.34,7.03,7.18,7.18,844700
3/27/2019,7.13,7.19,6.66,6.94,6.94,920600
3/28/2019,6.95,7.07,6.77,6.94,6.94,609900
3/29/2019,6.99,7.08,6.87,6.95,6.95,562400
4/1/2019,6.97,7.35,6.95,7.32,7.32,950100
4/2/2019,7.3,7.5,7.17,7.23,7.23,1033900
4/3/2019,7.27,7.27,7.01,7.06,7.06,497000
4/4/2019,7.05,7.14,6.837,7.08,7.08,713500
4/5/2019,7.38,8.09,7.21,7.8,7.8,5488600
4/8/2019,7.96,8.05,7.28,7.3,7.3,2261500
4/9/2019,7.33,7.48,7.05,7.09,7.09,1701500
4/10/2019,7.13,7.24,6.97,7.01,7.01,1155000
4/11/2019,7.02,7.094,6.92,7.06,7.06,760000
4/12/2019,7.11,7.18,6.9,6.98,6.98,886400
4/15/2019,6.99,7.229,6.95,7.16,7.16,1300400
4/16/2019,7.2,7.35,7.13,7.21,7.21,789200
4/17/2019,7.26,7.26,6.85,6.93,6.93,1100100
4/18/2019,7.12,7.27,6.7,7.04,7.04,1664700
4/22/2019,7.05,7.14,6.84,6.95,6.95,1063600
4/23/2019,6.92,7.38,6.91,7.33,7.33,1537900
4/24/2019,7.3,7.33,7.01,7.15,7.15,560800
4/25/2019,7.09,7.23,7.02,7.17,7.17,373700
4/26/2019,7.17,7.38,7.05,7.37,7.37,695800
4/29/2019,7.42,7.51,7.31,7.4,7.4,815500
4/30/2019,7.43,7.51,7.08,7.14,7.14,916600
5/1/2019,7.14,7.19,7.02,7.09,7.09,618600
5/2/2019,7.06,7.2,6.93,7.1,7.1,597600
5/3/2019,7.14,7.51,7.05,7.5,7.5,914800
5/6/2019,7.36,7.71,7.35,7.46,7.46,1523500
5/7/2019,7.51,7.62,7.16,7.29,7.29,684900
5/8/2019,7.26,7.99,7.21,7.57,7.57,944600
5/9/2019,7.44,7.5,6.76,6.94,6.94,1529700
5/10/2019,7.05,7.54,7,7.51,7.51,1282500
5/13/2019,7.29,7.3,6.94,7.1,7.1,935400
5/14/2019,7.1,7.26,6.85,7.2,7.2,1905300
5/15/2019,7.19,7.8,7.12,7.39,7.39,1744800
5/16/2019,7.47,7.598,7.23,7.3,7.3,729800
5/17/2019,7.25,7.52,6.97,7.08,7.08,1126300
5/20/2019,7.08,7.41,6.971,7.37,7.37,851600
5/21/2019,7.37,7.5,7.13,7.4,7.4,889500
5/22/2019,7.33,7.4,7.18,7.31,7.31,503200
5/23/2019,7.31,7.4,7.16,7.27,7.27,562300
5/24/2019,7.3,7.51,7.15,7.3,7.3,1077900
5/28/2019,7.35,7.44,7.18,7.2,7.2,568800
5/29/2019,7.18,7.28,7.05,7.13,7.13,588700
5/30/2019,7.17,7.27,7.09,7.16,7.16,482100
5/31/2019,7.1,7.19,7.01,7.01,7.01,503400
6/3/2019,7.04,7.16,6.92,7.03,7.03,763900
6/4/2019,7.12,7.25,6.93,7.07,7.07,695500
6/5/2019,7.1,7.1,6.71,6.76,6.76,861300
6/6/2019,6.8,6.81,6.425,6.6,6.6,1037700
6/7/2019,6.6,6.835,6.6,6.82,6.82,672800
6/10/2019,6.85,7.08,6.85,6.94,6.94,603700
6/11/2019,7,7,6.77,6.82,6.82,441400
6/12/2019,6.8,6.96,6.67,6.88,6.88,475900
6/13/2019,6.9,7.11,6.889,7.1,7.1,798200
6/14/2019,7.07,7.11,6.83,6.85,6.85,416900
6/17/2019,6.96,7.26,6.85,7.12,7.12,1027100
6/18/2019,7.15,7.25,7.01,7.02,7.02,714300
6/19/2019,7.04,7.11,6.913,7.05,7.05,799800
6/20/2019,7.1,7.35,7.09,7.31,7.31,1014200
6/21/2019,7.25,7.55,7.17,7.35,7.35,1284800
6/24/2019,7.37,7.41,7.02,7.12,7.12,1056900
6/25/2019,7.13,7.18,6.85,6.85,6.85,702000
6/26/2019,6.87,6.97,6.63,6.68,6.68,923800
6/27/2019,6.71,6.91,6.71,6.86,6.86,669600
6/28/2019,6.88,6.94,6.76,6.93,6.93,1199400
7/1/2019,7,7.13,6.9,7.08,7.08,706000
7/2/2019,7.07,7.11,6.83,6.91,6.91,390800
7/3/2019,6.91,6.97,6.78,6.86,6.86,297300
7/5/2019,6.88,6.98,6.77,6.84,6.84,407600
7/8/2019,6.84,6.89,6.7,6.75,6.75,579600
7/9/2019,6.7,6.85,6.7,6.8,6.8,350100
7/10/2019,6.84,6.89,6.69,6.77,6.77,442500
7/11/2019,6.79,6.8,6.63,6.67,6.67,590100
7/12/2019,6.68,6.74,6.57,6.61,6.61,566900
7/15/2019,6.58,6.59,6.33,6.54,6.54,676700
7/16/2019,6.52,6.522,6.355,6.36,6.36,443700
7/17/2019,6.39,6.44,6.3,6.33,6.33,406600
7/18/2019,6.36,6.4,6.12,6.2,6.2,581000
7/19/2019,6.21,6.31,6.04,6.05,6.05,512600
7/22/2019,6.07,6.22,5.81,6.13,6.13,535800
7/23/2019,6.17,6.192,5.95,5.98,5.98,391400
7/24/2019,5.99,6.16,5.86,6.11,6.11,421600
7/25/2019,6.16,6.16,5.94,6.01,6.01,375700
7/26/2019,6.04,6.11,5.96,6.09,6.09,339600
7/29/2019,6.1,6.13,5.92,6.01,6.01,382900
